"Threshold","Variables","TrainingDataSize","avgProfit","avgHitRate","avgBets"
"Max","MFTAGt , MFTHGt , MFTAGm , MFTHGm , OddO2.5","Min",-735.333333333333,0.513883846141911,112
"Max","MFTAGt , MFTHGt , MFTAGm , OddO2.5","Low",-460,0.450050505050505,66.3333333333333
"Max","MFTAGt , MFTHGt , MFTAGm , OddO2.5","Max",148.333333333333,0.722222222222222,3.33333333333333
"Max","MFTAGt , MFTHGt , MFTAGm , OddO2.5","Med",-27.6666666666667,0.446481481481481,30.3333333333333
"Max","MFTAGt , MFTHGt , MFTAGm , OddO2.5","Min",-1063.33333333333,0.451078042328042,108
"Max","MFTAGt , MFTHGt , MFTHGm","Low",-124.666666666667,0.395553359683794,40.3333333333333
"Max","MFTAGt , MFTHGt , MFTHGm","Max",30,NA,5.66666666666667
"Max","MFTAGt , MFTHGt , MFTHGm","Med",432.666666666667,NA,22.6666666666667
"Max","MFTAGt , MFTHGt , MFTHGm","Min",-529,0.523575336700337,65.6666666666667
"Max","MFTAGt , MFTHGt , MFTHGm , OddO2.5","Low",-433,0.485231193926846,72.3333333333333
"Max","MFTAGt , MFTHGt , MFTHGm , OddO2.5","Max",13.6666666666667,0.558333333333333,5
"Max","MFTAGt , MFTHGt , MFTHGm , OddO2.5","Med",50.6666666666666,0.510917785917786,35.6666666666667
"Max","MFTAGt , MFTHGt , MFTHGm , OddO2.5","Min",-836.666666666667,0.489947841510341,116.666666666667
"Max","MFTAGt , MFTHGt , OddO2.5","Low",-329,0.458388230127361,73
"Max","MFTAGt , MFTHGt , OddO2.5","Max",186.666666666667,0.685185185185185,5
"Max","MFTAGt , MFTHGt , OddO2.5","Med",199,0.481410256410256,37.3333333333333
"Max","MFTAGt , MFTHGt , OddO2.5","Min",-902.666666666667,0.454494348244348,112.333333333333
"Max","MFTAGt , OddO2.5","Low",-347.333333333333,0.445169082125604,71.3333333333333
"Max","MFTAGt , OddO2.5","Max",215.333333333333,0.694444444444444,5.33333333333333
"Max","MFTAGt , OddO2.5","Med",161.666666666667,0.477884615384615,37.6666666666667
"Max","MFTAGt , OddO2.5","Min",-928.333333333333,0.43615860990861,106.666666666667
"Max","MFTHGm","Low",-54,0.620598290598291,29.3333333333333
"Max","MFTHGm","Max",38.3333333333333,0.625,5.66666666666667
"Max","MFTHGm","Med",314,0.757722832722833,16.6666666666667
"Max","MFTHGm","Min",3.66666666666665,0.617697262479871,46.6666666666667
"Max","MFTHGm , OddO2.5","Low",-265.333333333333,0.507043650793651,60.6666666666667
"Max","MFTHGm , OddO2.5","Max",109.666666666667,0.666666666666667,4.66666666666667
"Max","MFTHGm , OddO2.5","Med",329,0.558297258297258,28
"Max","MFTHGm , OddO2.5","Min",-896,0.504327953527227,109.333333333333
"Max","MFTHGt","Low",-171.666666666667,0.549063094715269,33.6666666666667
"Max","MFTHGt","Max",103.333333333333,0.795833333333333,6.66666666666667
"Max","MFTHGt","Med",242.666666666667,0.581623931623932,19.3333333333333
"Max","MFTHGt","Min",-506.333333333333,0.489760563723697,51.3333333333333
"Max","MFTHGt , MFTAGm","Low",-534,0.454029424681599,47
"Max","MFTHGt , MFTAGm","Max",58,0.797222222222222,9
"Max","MFTHGt , MFTAGm","Med",53,0.524821937321937,25.3333333333333
"Max","MFTHGt , MFTAGm","Min",-736.666666666667,0.51244639656938,72.3333333333333
"Max","MFTHGt , MFTAGm , MFTHGm","Low",-113.666666666667,0.52989417989418,45
"Max","MFTHGt , MFTAGm , MFTHGm","Max",57.3333333333333,0.7625,10.3333333333333
"Max","MFTHGt , MFTAGm , MFTHGm","Med",299,0.757336182336182,26.6666666666667
"Max","MFTHGt , MFTAGm , MFTHGm","Min",-242.666666666667,0.573803499894582,75.3333333333333
"Max","MFTHGt , MFTAGm , MFTHGm , OddO2.5","Low",-193,0.501398337112623,69
"Max","MFTHGt , MFTAGm , MFTHGm , OddO2.5","Max",53,0.699074074074074,4.66666666666667
"Max","MFTHGt , MFTAGm , MFTHGm , OddO2.5","Med",188,0.541880341880342,33
"Max","MFTHGt , MFTAGm , MFTHGm , OddO2.5","Min",-562.333333333333,0.511610570453729,113
"Max","MFTHGt , MFTAGm , OddO2.5","Low",-519,0.460425685425685,72
"Max","MFTHGt , MFTAGm , OddO2.5","Max",120.333333333333,0.777777777777778,3.66666666666667
"Max","MFTHGt , MFTAGm , OddO2.5","Med",123,0.50787037037037,33.6666666666667
"Max","MFTHGt , MFTAGm , OddO2.5","Min",-930.333333333333,0.46557881773399,114.333333333333
"Max","MFTHGt , MFTHGm","Low",-217,NA,40
"Max","MFTHGt , MFTHGm","Max",-84.6666666666667,NA,6.66666666666667
"Max","MFTHGt , MFTHGm","Med",134.666666666667,NA,21
"Max","MFTHGt , MFTHGm","Min",-251.666666666667,0.564949494949495,65
"Max","MFTHGt , MFTHGm , OddO2.5","Low",-561,0.463964175920698,66
"Max","MFTHGt , MFTHGm , OddO2.5","Max",17,0.569444444444444,4.33333333333333
"Max","MFTHGt , MFTHGm , OddO2.5","Med",55.6666666666666,0.496581196581197,32
"Max","MFTHGt , MFTHGm , OddO2.5","Min",-844.666666666667,0.483419192955831,109.333333333333
"Max","MFTHGt , OddO2.5","Low",-449.333333333333,0.44963768115942,69.3333333333333
"Max","MFTHGt , OddO2.5","Max",59.3333333333333,0.666666666666667,4.33333333333333
"Max","MFTHGt , OddO2.5","Med",215.333333333333,0.489245014245014,34.6666666666667
"Max","MFTHGt , OddO2.5","Min",-1059.66666666667,0.432438146344396,108.333333333333
"Max","OddO2.5","Low",-476.666666666667,0.444616977225673,67
"Max","OddO2.5","Max",122.666666666667,0.777777777777778,3
"Max","OddO2.5","Med",249.666666666667,0.493434343434343,33.6666666666667
"Max","OddO2.5","Min",-1096.66666666667,0.428410060668125,101.666666666667
