"Threshold","Variables","TrainingDataSize","avgProfit","avgHitRate","avgBets"
2.9,"MFTAGm , MFTHGm , OddO2.5","Low",-913.666666666667,0.443877551020408,72
2.9,"MFTAGm , MFTHGm , OddO2.5","Max",101.666666666667,0.833333333333333,2.33333333333333
2.9,"MFTAGm , MFTHGm , OddO2.5","Med",-467.666666666667,0.443518518518518,31.6666666666667
2.9,"MFTAGm , MFTHGm , OddO2.5","Min",-885.666666666667,0.473220686123912,126.333333333333
2.9,"MFTAGm , OddO2.5","Low",-776.666666666667,0.437282033586381,75
2.9,"MFTAGm , OddO2.5","Max",55.6666666666667,0.777777777777778,2.33333333333333
2.9,"MFTAGm , OddO2.5","Med",-405,0.457940947940948,34.3333333333333
2.9,"MFTAGm , OddO2.5","Min",-1061.33333333333,0.446135454515136,124.333333333333
2.9,"MFTAGt","Low",-239.333333333333,0.512160293410293,49
2.9,"MFTAGt","Max",-39.3333333333333,0.548611111111111,7
2.9,"MFTAGt","Med",-131.333333333333,0.486340048840049,26
2.9,"MFTAGt","Min",-222.666666666667,0.534267405235147,72
2.9,"MFTAGt , MFTAGm","Low",-290.333333333333,0.562093892137752,29.6666666666667
2.9,"MFTAGt , MFTAGm","Max",-5.33333333333335,0.666666666666667,4.33333333333333
2.9,"MFTAGt , MFTAGm","Med",-188.333333333333,0.583333333333333,13
2.9,"MFTAGt , MFTAGm","Min",-741.666666666667,0.534544061302682,61.6666666666667
2.9,"MFTAGt , MFTAGm , MFTHGm","Low",-55.6666666666667,0.578006885901623,44.6666666666667
2.9,"MFTAGt , MFTAGm , MFTHGm","Max",96.6666666666667,0.796296296296296,7.66666666666667
2.9,"MFTAGt , MFTAGm , MFTHGm","Med",-148,0.562079124579125,22.6666666666667
2.9,"MFTAGt , MFTAGm , MFTHGm","Min",-280.666666666667,0.546959226080124,82
2.9,"MFTAGt , MFTAGm , MFTHGm , OddO2.5","Low",-1259.33333333333,0.418452380952381,71
2.9,"MFTAGt , MFTAGm , MFTHGm , OddO2.5","Max",64.3333333333333,0.666666666666667,1.33333333333333
2.9,"MFTAGt , MFTAGm , MFTHGm , OddO2.5","Med",-890.333333333333,0.386515151515152,31
2.9,"MFTAGt , MFTAGm , MFTHGm , OddO2.5","Min",-1490.33333333333,0.447489332650623,127
2.9,"MFTAGt , MFTAGm , OddO2.5","Low",-1085.33333333333,0.415353535353535,72.3333333333333
2.9,"MFTAGt , MFTAGm , OddO2.5","Max",105,NA,2.33333333333333
2.9,"MFTAGt , MFTAGm , OddO2.5","Med",-644.666666666667,0.427742165242165,32.3333333333333
2.9,"MFTAGt , MFTAGm , OddO2.5","Min",-1430.33333333333,0.430114738656405,124
2.9,"MFTAGt , MFTHGm","Low",-81.6666666666667,0.590656565656566,54.6666666666667
2.9,"MFTAGt , MFTHGm","Max",37,0.701388888888889,9
2.9,"MFTAGt , MFTHGm","Med",-50.3333333333333,0.586431623931624,29.3333333333333
2.9,"MFTAGt , MFTHGm","Min",-143.666666666667,0.576978114478114,89
2.9,"MFTAGt , MFTHGm , OddO2.5","Low",-732,0.473150553150553,71
2.9,"MFTAGt , MFTHGm , OddO2.5","Max",107.666666666667,0.666666666666667,1.66666666666667
2.9,"MFTAGt , MFTHGm , OddO2.5","Med",-327,0.483417508417508,31
2.9,"MFTAGt , MFTHGm , OddO2.5","Min",-769,0.487580218467315,123.666666666667
2.9,"MFTAGt , MFTHGt","Low",-151.333333333333,0.521164021164021,54.3333333333333
2.9,"MFTAGt , MFTHGt","Max",-9.66666666666667,0.541666666666667,7.66666666666667
2.9,"MFTAGt , MFTHGt","Med",-92,0.51984126984127,28.6666666666667
2.9,"MFTAGt , MFTHGt","Min",-411.666666666667,0.507426734134514,82.6666666666667
